fecha,turbina_vapor,turbina_gas,geotermica,solar,eolica,plantas_hidraulicas,motores_reciprocantes,importaciones_sin,exportaciones_sin,demanda_maxima_sni,subtotal_generacion_sni
13/12/2024,11457.135,0.0,705.945,541.84,2224.6825,19697.025,183.95,3438.24,-878.285,1909.2374999999997,34810.5775
14/12/2024,10368.165,0.0,725.625,565.07,2342.4025,20151.135,0.0,1066.29,-538.28,1795.4025,34152.3975
21/12/2024,11082.2325,0.0,724.5625,609.8,2386.975,18363.18,171.23000000000002,2802.57,-586.3,1831.2800000000002,33337.98
18/12/2024,14191.755,0.0,746.5425,613.995,2090.0099999999998,19939.085,320.27500000000003,1679.15,-1719.5075,1963.7625,37901.6625
22/12/2024,9872.7975,0.0,743.55,568.225,2239.105,17123.345,242.4,2491.4125,-403.8875,1727.1325,30789.4225
16/12/2024,13970.735,0.0,757.5275,619.775,1962.5225,18531.88,168.275,2348.1775,-1816.43,1945.805,36010.715000000004
17/12/2024,13708.6875,0.0,763.075,621.65,2100.115,19718.095,230.7175,1927.045,-1494.3375,1978.01,37142.340000000004
20/12/2024,13042.2425,0.0,723.645,569.71,2457.2475,19653.5725,273.145,2760.6625,-1666.76,1938.7375,36719.5625
19/12/2024,13415.36,0.0,725.8625,490.21,2382.9575,20333.07,356.7875,3078.8,-2537.8175,1988.9825,37704.2475
26/12/2024,12385.7975,0.0,756.2275,227.5,700.5025,16195.3825,433.0375,4219.96,-62.695,1890.84,30698.447500000002
23/12/2024,9718.28,0.0,763.7075,587.335,1913.8525,17308.9475,214.5075,4756.5725,-247.74,1825.7199999999998,30506.629999999997
24/12/2024,10032.6125,0.0,767.21,489.71999999999997,2086.8075,16145.595,249.2275,3204.0175,-336.64,1689.3625,29771.172499999997
27/12/2024,12907.4825,0.0,761.6175000000001,558.595,88.1,16112.28,482.9075,5563.9400000000005,-160.39,1918.4375,30910.982500000002
28/12/2024,10601.0375,0.0,759.6825,407.02,45.815,16601.71,2215.0275,5439.69,0.0,1859.295,30630.2925
25/12/2024,10160.83,0.0,766.1125,336.8,1159.855,14504.585,180.3775,1621.295,-557.48,1529.6625000000001,27108.559999999998
29/12/2024,11660.6525,0.0,745.36,276.155,180.385,12815.8125,3006.7775,5650.5925,-210.445,1761.2525,28685.1425
30/12/2024,12039.8,0.0,748.9525,308.835,800.865,15273.905,182.87,5658.8525,-272.1925,1799.8725,29355.2275
31/12/2024,12505.0525,0.0,750.8425,411.1,562.2225,13287.8125,185.465,5385.5,-626.9975,1682.2575,27702.495
04/01/2025,10515.3925,0.0,756.7475,538.285,2403.2375,14760.83,0.0,5492.3825,-199.01999999999998,1786.6625000000001,28974.4925
05/01/2025,11427.8075,0.0,769.0275,616.085,1249.18,15368.635,80.065,2355.0375,-354.53,1685.97,29510.800000000003
09/01/2025,14517.3625,0.0,749.14,612.335,2024.9575,15256.4925,150.415,5312.0325,-423.63,1947.8574999999998,33310.7025
07/01/2025,15055.905,0.0,735.01,508.16,2337.5225,15379.9675,296.555,4980.5375,-818.6575,1975.7475,34313.12
06/01/2025,14032.4175,0.0,738.25,554.97,829.73,16105.015,335.3575,4823.0725,-351.57,1955.1425,32595.739999999998
03/01/2025,11124.6425,0.0,748.0525,384.23,2351.1825,14910.0525,91.48,5952.9275,-153.56,1854.1274999999998,29609.64
08/01/2025,15268.932499999999,0.0,731.005,604.315,2402.56,15172.2725,288.03749999999997,4447.51,-691.09,1969.6000000000001,34467.1225
10/01/2025,15720.99,0.0,759.2950000000001,616.5400000000001,194.715,17517.1775,276.6275,3842.765,-591.96,1970.88,35085.345
13/01/2025,16947.225,0.0,394.4475,545.78,522.24,13399.085,2173.815,3570.34,-690.3075,1956.9775000000002,33982.5925
11/01/2025,15156.4,0.0,749.515,600.425,1270.835,13667.84,543.3675000000001,4068.83,-834.865,1819.7424999999998,31988.3825
15/01/2025,16262.56,0.0,682.4525,577.28,2320.1775,14110.5175,261.1025,4899.2025,-974.2725,1950.3125,34214.09
16/01/2025,17112.9775,0.0,787.465,631.89,1958.365,12210.92,2282.03,4084.1,-807.9025,1947.6475,34983.6475
14/01/2025,15886.955,0.0,569.285,587.3,2032.8575,15418.25,457.97,4434.285,-697.04,1974.0549999999998,34952.6175
18/01/2025,17087.2275,0.0,665.67,618.1949999999999,132.57750000000001,12141.48,1926.25,4142.6525,-595.0699999999999,1846.4275,32571.4
17/01/2025,16911.06,0.0,664.4625,651.09,1336.3925,13599.06,834.85,4752.4400000000005,-563.75,1943.7175,33996.915
19/01/2025,15757.4975,17.425,482.5125,593.515,316.9925,11557.9575,1070.225,3964.67,-358.8075,1773.8149999999998,29796.125
23/01/2025,16997.005,0.0,790.53,707.465,2263.39,12150.4575,228.88750000000002,4864.72,-462.9975,1905.1274999999998,33137.735
22/01/2025,18409.6075,0.0,778.89,679.92,2322.5625,11962.4925,499.81,3873.8325,-481.33000000000004,1933.6075,34653.2825
20/01/2025,15960.5725,0.0,558.2775,523.02,1915.175,12730.3925,2961.505,3555.5225,-462.9,1969.76,34648.9425
02/01/2025,12703.5225,0.0,750.5775,361.76,2031.3425,13662.34,182.2875,4282.42,-125.22,1814.065,29691.829999999998
24/01/2025,16909.225,0.0,778.7825,857.83,2235.3225,16527.34,273.71500000000003,1919.6375,-1522.8899999999999,1961.635,37582.215
21/01/2025,18225.565,0.0,661.895,659.075,1508.6525,11541.6175,537.795,6114.202499999999,-215.35,2000.485,33134.6
27/01/2025,15727.1475,0.0,768.6575,929.37,2061.7125,14456.1225,320.9575,4015.065,-871.88,1958.0375,34263.9675
28/01/2025,17951.017499999998,0.0,764.0024999999999,938.345,2013.4975,16632.675,615.835,1591.0375,-1666.5,1968.21,38915.3725
12/01/2025,16323.880000000001,0.0,404.555,608.57,238.74,13307.9,266.31,1862.7375,-844.685,1717.9325,31149.955
29/01/2025,18040.5175,0.0,778.365,989.6700000000001,1587.5925,15482.8625,1192.315,3303.5825,-2129.01,1981.3274999999999,38071.3225
26/01/2025,14432.5875,0.0,782.0575,999.415,2258.065,14982.075,68.36500000000001,312.175,-1337.08,1737.51,33522.565
25/01/2025,16359.845,0.0,762.575,974.705,2093.6825,14778.3675,240.885,1884.6,-1869.16,1778.75,35210.06
31/01/2025,19222.7525,0.0,771.605,774.21,883.7575,14721.7375,631.4,3443.255,-1448.0825,1957.61,37005.4625
03/02/2025,17674.7275,0.0,761.1075,984.475,2031.3474999999999,11557.6125,452.4775,4916.0975,-833.17,1959.6,33461.7475
06/02/2025,18837.4075,0.0,777.3075,891.4399999999999,1855.6875,12396.69,619.8725,5590.1375,-1718.75,1985.5975,35378.405
02/02/2025,14625.885,0.0,764.35,992.88,2276.205,10510.83,136.0,3792.835,-868.4625,1732.2125,29306.15
30/01/2025,19167.28,0.0,786.905,978.21,478.36,15942.6575,769.7425,3211.38,-1642.3274999999999,1999.26,38123.155
04/02/2025,18420.32,0.0,768.4275,997.955,2059.81,11618.3575,508.1625,5661.945,-1358.69,1966.26,34373.0325
05/02/2025,17690.625,0.0,779.99,996.3100000000001,1839.1425,12456.04,525.0025,5840.575,-1315.8825,1978.4025000000001,34287.11
08/02/2025,16913.995,0.0,769.59,973.0,1724.3225,14272.365,281.94,4362.3,-2461.12,1842.9375,34935.2125
10/02/2025,19368.8375,0.0,779.985,835.13,1313.9650000000001,11865.7125,1277.9775,4254.15,-1324.8525,1989.2600000000002,35441.6075
11/02/2025,20057.625,0.0,777.905,1010.19,811.6775,12133.035,1100.2875,4699.23,-1637.0075,1998.7925,35890.72
12/02/2025,20397.7125,0.0,787.0125,917.1800000000001,108.935,12275.279999999999,1950.5025,4689.765,-1531.9625,2031.48,36436.6225
13/02/2025,20475.4225,0.0,781.1275,824.99,182.8175,11763.56,1445.785,5535.3,-1077.3400000000001,2024.9650000000001,35473.7025
16/02/2025,20013.61,0.0,780.01,424.945,46.225,8635.08,485.605,4763.715,-1484.5225,1768.9725,30385.475000000002
15/02/2025,20101.7375,0.0,787.0525,684.415,576.2975,9228.9975,2051.2725,4922.4425,-1602.8475,1848.0575,33429.7725
14/02/2025,19559.2425,0.0,766.22,835.44,1244.2975,11222.805,612.19,5924.24,-971.8,1928.845,34240.195
17/02/2025,19784.5675,0.0,767.7575,530.545,755.41,10306.26,1086.08,6065.11,-1220.72,1987.47,33230.62
01/02/2025,17287.7075,0.0,769.42,948.92,2188.405,12067.2575,272.4175,3820.85,-1774.565,1829.9125,33534.1275
18/02/2025,20460.245,0.0,771.8425,1064.02,517.3175,11528.195,1171.6525,5462.955,-1605.95,2019.99,35513.2725
20/02/2025,20119.725,0.0,743.4825000000001,641.44,1522.3125,13364.2325,282.535,4827.705,-2429.6375,1957.3275,36673.7275
21/02/2025,19545.285,0.0,755.635,942.435,2138.3275,12871.77,264.2975,4417.8925,-2425.5825,1948.0975,36517.75
19/02/2025,21165.5525,0.0,769.375,922.185,98.13,11271.41,1176.97,5567.6849999999995,-1235.605,2015.995,35403.622500000005
24/02/2025,19078.1425,0.0,773.6274999999999,948.6899999999999,783.6925,10667.785,781.7225,6082.6525,-897.73,2024.2075,33033.66
09/02/2025,17762.04,0.0,773.85,674.385,1675.325,8747.555,1760.4525,3819.8975,-1062.3725,1762.6475,31393.607500000002
01/01/2025,10980.345,0.0,744.3725,414.85499999999996,1342.2675,12831.4025,238.29000000000002,1216.2649999999999,-539.1125,1490.1225,26551.5325
23/02/2025,16939.555,0.0,781.245,972.78,1455.7225,12279.3075,257.83750000000003,2059.75,-1669.0,1782.8125,32686.447500000002
22/02/2025,18128.645,0.0,767.585,667.52,2199.075,11057.0175,250.8425,5253.735,-2037.09,1815.6675,33070.685
26/02/2025,20639.415,0.0,781.5575,829.63,377.2425,11158.63,1160.5325,5638.1925,-1271.5925,2018.7424999999998,34947.0075
28/02/2025,20998.3325,0.0,766.1475,815.345,1593.115,9727.1225,1874.6875,5461.0075,-1742.29,1980.485,35774.75
07/02/2025,17765.9525,0.0,774.76,972.79,1969.6275,14714.7875,488.1625,4629.1525,-2048.5825,1957.245,36686.08
25/02/2025,20104.625,0.0,777.1425,1058.715,1136.12,10763.19,807.7825,5878.64,-1228.9325,2010.77,34647.575
27/02/2025,20723.93,0.0,777.8925,939.6,324.1375,10589.39,2365.9175,5682.0075,-1328.175,2048.105,35720.8675
01/03/2025,20497.2375,0.0,768.4425,1115.425,937.595,8260.815,1080.19,5718.825,-1004.95,1887.84,32659.704999999998
02/03/2025,18429.4275,0.0,772.175,1053.675,1381.885,6710.08,1144.3425,5937.9175,-1243.7875,1812.955,29491.585000000003
03/03/2025,20172.385,0.0,777.8875,1062.55,768.4675,9299.75,2436.45,6144.7225,-1062.18,2024.1149999999998,34517.49
05/03/2025,20979.6175,0.0,773.25,987.195,299.2025,11105.175000000001,2069.325,5807.42,-835.86,2045.1525000000001,36213.765
08/03/2025,20949.135000000002,205.05,768.01,1104.02,144.63,7997.82,3674.4,5165.1925,-1810.825,1921.3725,34843.065
07/03/2025,20815.38,0.0,772.0825,975.54,341.6225,10709.1075,3479.0575,5026.035,-1810.1299999999999,1998.7225,37092.79
09/03/2025,21337.3225,0.0,768.62,963.655,150.1125,7251.895,2527.3075,4888.05,-2659.06,1848.875,32998.9125
04/03/2025,20748.607500000002,0.0,781.825,1022.795,288.65999999999997,10759.8375,2613.18,6046.1325,-1200.45,2067.335,36214.905
11/03/2025,21870.7525,0.0,766.305,1149.89,873.925,9940.7575,2428.655,5845.1825,-2301.31,2063.3375,37030.284999999996
06/03/2025,20816.0075,0.0,751.7525,1037.79,1436.37,10034.0675,2306.9525,5661.075,-1533.21,2049.3624999999997,36382.94
12/03/2025,21922.7025,0.0,770.3575,824.74,390.145,10302.5825,2800.75,5761.495,-1759.835,2029.4575,37011.2775
10/03/2025,21994.9525,0.0,755.9625,984.43,1274.4825,8918.98,1767.815,5701.0599999999995,-1292.7275,2040.0925,35696.6225
13/03/2025,23333.4575,0.0,761.7125,819.24,156.6025,10388.415,3163.11,4740.5075,-2410.3525,2056.235,38622.5375
16/03/2025,22212.68,0.0,749.14,1046.35,163.0625,8425.9625,3080.82,5483.8,-4823.7375,1875.945,35678.015
17/03/2025,21495.26,0.0,718.645,901.575,2306.595,10940.82,2445.2375,5266.7,-3886.3525,2025.21,38808.1325
19/03/2025,22423.515,0.0,754.44,996.6800000000001,439.9875,13727.46,1626.0175,5166.025,-4849.0775,2046.1374999999998,39968.1
20/03/2025,23322.7625,0.0,723.6899999999999,935.16,1357.82,12042.8125,1455.125,5412.25,-4503.35,2060.6475,39837.37
15/03/2025,23730.1125,69.4,753.525,1147.485,280.305,9042.6175,2397.1775000000002,5514.8075,-3548.47,1970.0025,37420.6225
22/03/2025,22307.965,0.0,746.2975,1177.855,1660.6325,10615.305,293.39,4719.7,-4481.985,1896.9775,36801.445
21/03/2025,22827.7375,0.0,729.6225,1117.17,2412.3975,10934.1725,1139.4475,5512.95,-4597.2025,1994.51,39160.5475
18/03/2025,19674.875,0.0,736.8325,1096.49,1713.32,13037.567500000001,898.56,5458.85,-2721.19,1985.87,37157.645000000004
14/03/2025,23733.47,0.0,751.8525,949.3,137.3525,9736.77,3511.295,5139.7375,-1846.97,2072.38,38820.04
25/03/2025,23952.4725,0.0,750.9525,991.995,931.1,11405.585000000001,1694.7075,5071.5,-3129.4575,2098.7975,39726.8125
23/03/2025,21688.895,0.0,761.9175,1177.695,715.255,10073.5425,753.25,3347.35,-4309.0725,1871.56,35170.555
26/03/2025,23328.3875,0.0,742.745,1097.45,1716.34,11353.5125,1095.0275,5533.1,-3365.4325,2059.7475,39333.4625
31/03/2025,22439.425,0.0,747.3625,821.82,82.1125,11490.2325,4054.16,5167.85,-3754.73,2092.095,39635.112499999996
24/03/2025,23940.3325,0.0,753.48,735.385,462.255,10584.5625,4566.7699999999995,3622.65,-4365.135,2085.745,41042.785
27/03/2025,23368.7775,0.0,762.855,966.8,1419.685,11295.04,2399.2275,4928.65,-3867.4025,2071.1925,40212.385
30/03/2025,23103.765,0.0,753.77,578.52,83.09,8688.385,1828.0175,4517.975,-3386.2975,1854.7849999999999,35035.5475
28/03/2025,23766.04,0.0,756.6825,796.52,368.21750000000003,11709.807499999999,4046.625,3458.075,-3570.8575,2030.0975,41443.8925
01/04/2025,22397.645,517.9000000000001,735.2675,760.745,116.9675,11200.555,5022.1425,5091.725,-3818.915,2064.4825,40751.2225
29/03/2025,23959.145,0.0,757.235,765.035,75.63,8174.865,3881.1725,4419.4,-3171.175,1971.965,37613.0825
02/04/2025,23282.1375,521.05,747.7225,811.195,175.4125,10380.6425,4895.7425,3872.1175,-1846.8200000000002,2097.9725,40813.902500000004
05/04/2025,23170.825,0.0,756.885,970.86,124.9075,9097.185,5346.815,3909.175,-3609.2925,1982.7575000000002,39467.4775
07/04/2025,22641.947500000002,0.0,754.0525,925.9125,50.115,10932.4025,2734.1175,5730.325,-2889.2125,2058.9075,38038.5475
08/04/2025,21754.345,0.0,736.77,730.95,1577.1825,11108.7375,607.1475,5699.975,-1488.7925,1974.615,36515.1325
06/04/2025,23294.325,0.0,723.2175,997.115,145.1825,8356.145,3559.0975,3503.425,-4543.14,1868.5625,37075.082500000004
03/04/2025,23490.4575,0.0,725.11,884.845,98.095,11275.825,4664.2825,5346.075,-3745.5175,2102.5875,41138.615
04/04/2025,23238.59,0.0,744.14,1052.34,119.85499999999999,10924.26,5496.702499999999,4841.55,-3772.98,2062.0525000000002,41575.8875
09/04/2025,20313.465,0.0,719.845,1135.4,1968.3,12909.6475,990.8100000000001,5455.4,-4573.44,1993.3625,38037.4675
10/04/2025,22150.6,0.0,739.46,1285.25,1791.335,11719.6075,1487.055,5651.25,-4996.3775,2003.09,39173.307499999995
11/04/2025,22218.4,0.0,758.9175,1182.15,2195.7575,10228.1925,1941.0325,5627.3,-4308.2925,1991.0425,38524.450000000004
17/04/2025,18965.965,0.0,732.5175,1196.98,1733.975,7328.325,955.315,4996.825,-1610.1575,1790.5875,30913.0775
12/04/2025,21421.77,0.0,766.8375,1205.94,2277.0625,10182.295,884.0375,4290.9,-3650.9075000000003,1913.125,36737.9425
13/04/2025,21103.94,0.0,769.1424999999999,1281.7375,1993.7775,6715.8525,1457.07,4795.85,-3468.7225,1807.4850000000001,33321.52
16/04/2025,19945.845,0.0,741.5575,1208.215,2224.75,8409.8675,1355.3525,5605.235,-1670.395,1902.5575,33885.5875
18/04/2025,18391.2,0.0,722.5675,1226.3500000000001,1461.315,6437.1875,857.7825,4763.425,-1700.6675,1669.3325,29096.4025
14/04/2025,21806.24,0.0,747.81,1008.065,1639.225,8217.585,1847.215,5691.2,-2760.4225,1986.9825,35266.14
15/04/2025,21868.7725,0.0,738.435,1249.7,1722.6625000000001,8063.015,1653.5,5578.85,-1642.3575,2004.5875,35296.085
19/04/2025,19527.9175,0.0,740.5725,950.61,435.36,7041.79,1241.2325,4730.325,-2681.0,1659.185,29937.4825
20/04/2025,19790.535,0.0,744.0275,942.215,190.1275,6823.75,2575.0775,4968.9,-2983.375,1764.0300000000002,31065.7325
24/04/2025,23612.015,1117.6000000000001,747.3050000000001,618.515,374.0575,10322.46,3899.415,3486.575,-2446.3625,2082.9024999999997,40691.3675
23/04/2025,23387.3275,0.0,739.2025,948.84,281.41499999999996,10969.0775,2076.9925,3896.4475,-472.44000000000005,2084.6575000000003,38402.854999999996
25/04/2025,23153.2925,822.375,745.855,421.48,377.445,10138.2525,4300.545,3296.86,-1981.1375,2046.27,39959.245
21/04/2025,22452.215,0.0,681.585,825.275,184.515,10292.2475,3380.6025,3626.1975,-1492.905,2050.0775000000003,37816.44
22/04/2025,23381.28,0.0,730.665,793.66,375.1725,10174.73,4966.73,2815.895,-1652.69,2076.2974999999997,40422.237499999996
29/04/2025,19713.115,0.0,751.8,1036.27,853.705,9106.7525,5078.4349999999995,5768.6125,-784.415,2080.63,36540.0775
26/04/2025,19974.015,0.0,723.6975,949.195,1204.9425,9709.86,3458.7775,5071.3099999999995,-1918.51,1938.985,36020.4875
28/04/2025,19071.43,345.39,722.25,1166.335,1462.125,8598.2075,4679.3975,5575.82,-1225.055,2058.855,36045.135
27/04/2025,19633.1925,0.0,734.7075,1019.1925,1477.905,6722.25,2422.3,5617.5125,-2038.66,1833.3925,32009.5475
30/04/2025,19552.425,0.0,719.3225,1103.9325,566.675,9324.8125,5468.255,5841.6075,-1175.51,2027.8225000000002,36735.4225
03/05/2025,21784.5575,0.0,699.5925,1144.3875,155.1575,8165.1575,2702.31,4952.48,-1758.635,1922.4650000000001,34651.1625
05/05/2025,22413.4225,0.0,722.465,814.955,58.48,8972.074999999999,4539.645,4679.9,-1125.2225,2087.765,37521.0425
02/05/2025,21926.3,0.0,744.9775,651.025,56.0925,8640.699999999999,4549.205,4437.1475,-885.09,1974.125,36568.299999999996
04/05/2025,20763.1675,0.0,717.3175,935.6925,50.9125,6310.84,1991.9925,5848.1775,-818.84,1874.1625,30769.9225
07/05/2025,22290.335,67.5,726.9475,921.54,115.625,8874.852499999999,4508.9425,6292.6449999999995,-511.65,2117.165,37505.7425
08/05/2025,22351.4225,1088.765,662.9075,1094.0975,110.2375,8258.8575,6325.4775,4382.9,-545.55,2164.2625,39891.765
01/05/2025,20226.41,0.0,752.5275,936.2574999999999,115.7625,8168.7825,2791.3825,6107.2675,-223.31,1989.36,32991.1225
06/05/2025,22507.42,0.0,717.055,1043.915,100.68,9203.9725,3163.6025,5894.59,-173.745,2097.1725,36736.645
12/05/2025,19020.9325,0.0,717.1575,1273.625,1948.205,9126.7,1631.41,6863.895,-410.61,2077.435,33718.03
17/05/2025,22258.81,0.0,733.9175,751.7275,59.025,10107.535,2830.4575,3851.415,-467.15999999999997,1988.69,36741.4725
15/05/2025,22526.4425,0.0,744.285,928.2875,109.78999999999999,9899.395,4607.19,4560.3175,-539.87,2106.965,38815.39
13/05/2025,22155.8525,0.0,711.0225,1178.9875,653.1899999999999,9541.475,2953.865,5710.9875,-838.18,2108.265,37194.3925
14/05/2025,21488.895,0.0,745.775,728.09,107.125,10156.285,3375.8424999999997,5920.8575,-829.3,2076.395,36602.0125
16/05/2025,22690.1175,0.0,724.9525,749.105,69.72,10439.9675,4178.2474999999995,3878.915,-145.935,2067.245,38852.11
11/05/2025,14516.74,0.0,716.77,954.155,2147.835,9613.005,970.465,6506.4925,-342.64,1821.075,28918.969999999998
19/05/2025,22208.1875,145.9925,740.14,734.485,123.745,8826.7975,4246.5,5469.0,-119.86,2135.555,37025.8475
18/05/2025,21568.9225,0.0,734.6725,885.6975,46.5825,7506.1775,1566.2425,4427.925,-275.53,1893.8875,32308.295000000002
20/05/2025,22817.06,65.59,718.875,1022.0675,104.7625,9338.4125,4327.1625,4976.8725,0.0,2137.025,38393.93
24/05/2025,21546.915,0.0,710.1975,1126.705,805.505,8745.54,2709.915,4459.1725,-61.89999999999999,1968.5225,35644.777500000004
21/05/2025,22919.025,202.47000000000003,732.205,978.035,72.9825,9152.215,4779.4475,4914.2125,-9.39,2098.42,38836.380000000005
22/05/2025,22056.8175,372.5625,728.8975,1029.315,463.1525,8765.725,5332.175,5225.4925,0.0,2179.61,38748.645000000004
23/05/2025,21673.4775,0.0,727.305,934.415,648.0,9176.485,4496.38,5228.32,-13.760000000000002,2056.62,37656.0625
25/05/2025,20912.4975,0.0,698.7975,1023.545,830.92,5504.19,1757.8,6174.1925,-17.65,1865.8125,30727.75
28/05/2025,22640.9475,17.1,705.795,788.98,461.6025,7133.7074999999995,5301.7925000000005,6083.05,0.0,2096.54,37049.924999999996
27/05/2025,23478.8975,125.7,741.04,985.0925,56.6725,6556.6875,4954.7325,6195.745,0.0,2116.8525,36898.8225
29/05/2025,22482.7775,68.47,718.8075,1021.46,88.9525,7562.865,4366.7925,6301.84,0.0,2063.485,36310.125
26/05/2025,22581.41,0.0,732.1375,913.3925,122.595,6028.9025,4553.9325,7135.8550000000005,0.0,2128.8525,34932.37
30/05/2025,23347.14,0.0,717.0475,980.0725,134.2425,6737.1825,3873.725,6834.35,0.0,2071.2174999999997,35789.409999999996
09/05/2025,23340.64,0.0,760.6525,374.75,115.13,8810.3275,4341.6849999999995,5023.3275,-72.58,2062.49,37743.185
10/05/2025,19063.285,0.0,738.9675,886.0875,424.74,8659.835,1107.2525,8008.4725,-15.34,1881.0749999999998,30880.1675
31/05/2025,23575.8175,0.0,705.3,1071.67,189.6975,6065.2825,2331.0075,6320.3275,0.0,1986.5375,33938.775
06/06/2025,21086.0875,219.7575,739.1225000000001,728.9250000000001,633.99,10352.3375,2230.7425,5181.5025,-389.92,2008.92,35990.9625
05/06/2025,21832.66,0.0,747.355,825.235,296.875,10273.46,1478.4525,5686.6050000000005,-673.425,2012.495,35454.0375
03/06/2025,23092.395,0.0,738.2775,832.745,32.96,8116.225,4678.61,4614.22,-451.75,2058.7775,37491.2125
01/06/2025,22045.0225,0.0,692.2325,806.1525,150.4775,5532.5525,1907.1675,5576.6125,-351.72,1872.8574999999998,31133.605
09/06/2025,20759.275,0.0,619.16,882.135,272.84000000000003,11460.6275,1305.4175,4996.5875,-379.935,1980.9075,35299.455
04/06/2025,21395.385,0.0,630.9875,616.38,167.88,10295.43,3124.5,5163.455,-325.28000000000003,2014.82,36230.5625
08/06/2025,17165.8075,0.0,731.9825,1332.795,228.1525,9962.2825,324.9075,5514.885,-248.31,1841.4625,29745.927499999998
02/06/2025,22912.525,67.18,712.1825,912.9,88.66499999999999,6381.335,4402.22,5614.19,-200.31,2052.5725,35477.0075
07/06/2025,20368.225,0.0,721.0275,866.87,402.625,10151.9675,1037.6,5445.6775,-595.21,1885.93,33548.315
10/06/2025,21621.0025,0.0,580.125,968.0275,71.6575,12064.7075,1085.6325,4003.43,-25.65,2001.1375,36391.1525
12/06/2025,21650.82,0.0,600.2875,980.48,158.2575,11779.3025,991.1475,4154.4,0.0,2003.16,36160.295
13/06/2025,19339.45,0.0,706.4575,990.05,175.27,13594.725,654.775,4728.77,0.0,1977.5075,35460.7275
11/06/2025,19430.7975,0.0,504.7725,988.5775,49.795,14540.8375,737.4175,3963.31,-46.22,2020.4075,36252.1975
17/06/2025,15005.8925,0.0,699.805,580.4725,132.6375,16343.9625,1095.4375,5764.965,-294.45,1962.015,33858.2075
16/06/2025,16351.8175,0.0,706.825,688.575,678.3975,13578.1825,1547.545,5295.09,-361.235,1951.8425000000002,33551.3425
19/06/2025,11448.5075,0.0,755.8725,944.94,296.5525,21341.37,1016.4225,4715.0625,-701.89,1993.8325,35803.665
14/06/2025,18116.1975,0.0,724.655,912.21,449.635,12877.9075,299.59250000000003,3928.0,-71.52,1884.185,33380.197499999995
18/06/2025,12842.9575,0.0,735.935,598.9,41.425,19231.7925,761.6075,5484.6025,-282.53,1988.035,34212.6175
15/06/2025,15757.55,0.0,729.03,579.8925,1339.55,9121.3825,1377.725,5236.87,-119.53,1748.9425,28905.129999999997
21/06/2025,9313.695,0.0,766.0975,773.095,224.68,23363.425,352.435,2984.105,-620.8,1852.31,34793.4275
22/06/2025,9440.775,0.0,756.4525,970.0625,364.35249999999996,18904.495,565.3675,3318.9025,-407.01,1789.91,31001.504999999997
20/06/2025,11830.12,0.0,756.53,782.655,575.1725,22120.8725,1272.87,3154.335,-999.87,1922.7549999999999,37338.22
28/06/2025,6840.9175,0.0,757.05,783.805,102.50500000000001,24062.934999999998,276.2925,4514.7175,-884.1,1816.4775,32823.505
24/06/2025,11828.275,0.0,730.24,1036.1375,1794.8625,17050.6575,1615.1675,5662.8975,-84.9,2010.29,34055.340000000004
25/06/2025,12946.045,0.0,750.7625,802.175,1244.4875,16611.94,1783.665,6020.07,-176.72,1950.2125,34139.075
30/06/2025,8599.4375,0.0,742.32,1025.6225,676.265,19151.9325,1018.435,3612.0,-1262.45,1828.9625,31214.012499999997
27/06/2025,9821.2775,0.0,747.9499999999999,1032.2175,193.6625,21777.32,785.2625,5348.41,-386.17,1941.8274999999999,34357.69
29/06/2025,7029.345,0.0,756.5,987.1775,302.945,19673.565,286.0,4809.4925,-684.1,1701.055,29035.532499999998
02/07/2025,10754.535,201.82,760.09,1053.44,624.13,20583.7125,2676.125,5345.0,-1667.5725,2001.27,36653.8525
03/07/2025,12094.3325,0.0,753.845,1061.0225,1216.25,19035.4925,3202.745,4300.05,-1309.8725,2056.0875,37363.6875
05/07/2025,11837.68,88.42,721.48,617.0799999999999,655.9075,16130.59,3299.0,4213.6449999999995,-342.26,1869.0825,33350.1575
01/07/2025,10855.785,0.0,747.7275,1063.9950000000001,1393.335,18700.765,1793.465,4900.2575,-1307.705,2000.855,34555.0725
04/07/2025,12333.27,0.0,758.9475,909.92,668.5375,17290.96,3647.1725,5431.3525,-393.42,2034.3399999999997,35608.8075
08/07/2025,9487.5375,0.0,717.2574999999999,748.6899999999999,1475.1575,17950.0825,1630.1325,6089.005,-136.045,1900.56,32008.857500000002
06/07/2025,11192.365,0.0,744.0325,1059.52,270.08,15453.6725,2295.085,3427.5725,-30.68,1818.835,31014.755
09/07/2025,14167.695,0.0,763.44,1058.26,1449.7350000000001,13067.89,1499.9424999999999,5668.7425,-28.81,1995.3875,32006.962499999998
10/07/2025,14789.495,34.425,760.26,1180.24,1371.13,13958.4275,2060.1325,5633.2775,-6.15,2020.1975,34154.11
07/07/2025,13153.4275,0.0,773.42,898.3925,414.89,16755.24,2318.8825,4591.7225,-40.18,1923.8675,34314.2525
13/07/2025,14289.1125,0.0,760.4025,1058.2425,883.36,10774.4675,1235.2225,5202.45,-101.89999999999999,1809.7425,29000.8075
11/07/2025,15338.3125,0.0,764.11,924.615,694.21,15876.4475,1767.7825,4587.0675,-107.68,1998.4725,35365.4775
12/07/2025,14691.46,0.0,760.23,1002.555,885.7775,12808.362500000001,1528.0675,6083.2225,-55.64,1871.8,31676.4525
